,word,score,pvalue
398,cách,7.510451502743793,0.006134199296200295
880,hồng,7.27745332259967,0.006982545984370521
1983,thấm,7.251273213120806,0.007085075861518052
2400,xanh,7.2099352894696755,0.0072501108310520255
1397,nhan,7.2099352894696755,0.0072501108310520255
1302,mồ_hôi,7.2099352894696755,0.0072501108310520255
715,hai,7.2099352894696755,0.0072501108310520255
109,bé,6.411685038801604,0.011337177747785393
1595,online,6.177013021846448,0.012942057736125792
1412,nhiêu,6.177013021846448,0.012942057736125792
2368,vậy_mà,6.177013021846448,0.012942057736125792
160,bập_bênh,6.177013021846448,0.012942057736125792
303,chấp_nhận,6.177013021846448,0.012942057736125792
2339,vì_vậy,6.177013021846448,0.012942057736125792
2313,viết,6.177013021846448,0.012942057736125792
2460,xử_lý,6.177013021846448,0.012942057736125792
407,cây,6.177013021846448,0.012942057736125792
1028,lai,6.129928499455107,0.013291224622502335
2662,ơi,6.129928499455107,0.013291224622502335
114,bên,6.119082053798768,0.013373022743869494
1580,ok,6.108090017947138,0.013456447052682844
953,khăn,6.0504325714502025,0.013902890502784038
292,chơi,5.859536104271427,0.01549287680597385
2617,đề_nghị,5.859536104271427,0.01549287680597385
2359,vấn_đề,5.859536104271427,0.01549287680597385
1470,nhầm,5.767948231575742,0.016321079144685356
1940,thái_độ,5.767948231575742,0.016321079144685356
2441,xíu,5.767948231575742,0.016321079144685356
2516,điểm,5.596268861487192,0.017998769735153148
2077,tot,5.592502680863328,0.018037507063376926
510,dung,5.353509664292982,0.02068060211444243
1950,thích,5.346404142266153,0.02076505274003721
2191,tè,5.263317731603532,0.02177946263932104
1456,như_vậy,5.159350145605198,0.0231215471229431
1482,nhẹ,5.155073043261874,0.023178560673568927
530,dòng,5.054962197229953,0.024555517754279648
632,giá_cả,4.99184476148662,0.02546704470923846
1660,premium,4.964491767812108,0.025872917367139103
1515,nt,4.964491767812108,0.025872917367139103
777,hoá_đơn,4.964491767812108,0.025872917367139103
134,bù,4.964491767812108,0.025872917367139103
1810,suy_nghĩ,4.964491767812108,0.025872917367139103
2527,đt,4.964491767812108,0.025872917367139103
641,giùm,4.964491767812108,0.025872917367139103
273,chén,4.964491767812108,0.025872917367139103
1754,rớt,4.964491767812108,0.025872917367139103
190,bộ_phận,4.964491767812108,0.025872917367139103
2198,tình_trạng,4.964491767812108,0.025872917367139103
803,hàng_không,4.964491767812108,0.025872917367139103
280,chó,4.964491767812108,0.025872917367139103
2223,tư_vấn,4.964491767812108,0.025872917367139103
1686,quá_trời,4.964491767812108,0.025872917367139103
754,hnay,4.964491767812108,0.025872917367139103
204,bự,4.964491767812108,0.025872917367139103
483,dat,4.964491767812108,0.025872917367139103
1324,nc,4.964491767812108,0.025872917367139103
290,chăn,4.964491767812108,0.025872917367139103
447,cẩu_thả,4.964491767812108,0.025872917367139103
188,bổ_sung,4.964491767812108,0.025872917367139103
2518,điện_thoại,4.964491767812108,0.025872917367139103
731,hi,4.964491767812108,0.025872917367139103
387,cuộc,4.964491767812108,0.025872917367139103
836,hôm_qua,4.964491767812108,0.025872917367139103
1186,mieng,4.964491767812108,0.025872917367139103
1978,thưởng,4.964491767812108,0.025872917367139103
584,enfa,4.964491767812108,0.025872917367139103
425,cơ_mà,4.964491767812108,0.025872917367139103
2461,y_chang,4.964491767812108,0.025872917367139103
2120,trúng,4.964491767812108,0.025872917367139103
2188,tâm,4.964491767812108,0.025872917367139103
2279,tức,4.964491767812108,0.025872917367139103
874,học,4.964491767812108,0.025872917367139103
2377,vọng,4.964491767812108,0.025872917367139103
1644,phản_ánh,4.964491767812108,0.025872917367139103
2255,tốc_độ,4.964491767812108,0.025872917367139103
948,khô,4.846957259959293,0.027694945588586338
1257,mùi,4.795151929596491,0.028539939403081593
2156,trừ,4.76989351436817,0.028961616973634464
1253,mông,4.711088504577823,0.029968670414083003
633,giá_thành,4.711088504577823,0.029968670414083003
1285,mẹ,4.696005770978534,0.030232799785856374
1082,làm,4.696005770978534,0.030232799785856374
616,gia_công,4.669833729216151,0.0306968992377216
541,dơ_bẩn,4.669833729216151,0.0306968992377216
2020,thử_hỏi,4.669833729216151,0.0306968992377216
613,ghế_ngồi,4.669833729216151,0.0306968992377216
691,gạt,4.669833729216151,0.0306968992377216
582,ehon,4.669833729216151,0.0306968992377216
1823,sóc_trăng,4.669833729216151,0.0306968992377216
1980,thả,4.669833729216151,0.0306968992377216
1923,thoả_đáng,4.669833729216151,0.0306968992377216
542,dơ_dáy,4.669833729216151,0.0306968992377216
1800,sorry,4.669833729216151,0.0306968992377216
1919,thom,4.669833729216151,0.0306968992377216
602,galanty,4.669833729216151,0.0306968992377216
708,gội,4.669833729216151,0.0306968992377216
711,gứi,4.669833729216151,0.0306968992377216
555,dằm,4.669833729216151,0.0306968992377216
499,dog,4.669833729216151,0.0306968992377216
1926,thu_hút,4.669833729216151,0.0306968992377216
545,dược,4.669833729216151,0.0306968992377216
1830,sư_tử,4.669833729216151,0.0306968992377216
1912,thiệt,4.669833729216151,0.0306968992377216
2034,tilomart,4.669833729216151,0.0306968992377216
1859,sứt,4.669833729216151,0.0306968992377216
578,dừa,4.669833729216151,0.0306968992377216
675,google,4.669833729216151,0.0306968992377216
2037,tin_cậy,4.669833729216151,0.0306968992377216
1850,số_liệu,4.669833729216151,0.0306968992377216
591,fiso,4.669833729216151,0.0306968992377216
669,goj,4.669833729216151,0.0306968992377216
661,giới_hạn,4.669833729216151,0.0306968992377216
1888,thang,4.669833729216151,0.0306968992377216
1945,thân_thiết,4.669833729216151,0.0306968992377216
1879,tgian,4.669833729216151,0.0306968992377216
1948,thí,4.669833729216151,0.0306968992377216
533,dùg,4.669833729216151,0.0306968992377216
1872,taxi,4.669833729216151,0.0306968992377216
2041,titki,4.669833729216151,0.0306968992377216
1884,tham_gia,4.669833729216151,0.0306968992377216
638,giò,4.669833729216151,0.0306968992377216
539,dĩa,4.669833729216151,0.0306968992377216
1913,thjeu,4.669833729216151,0.0306968992377216
2035,tim,4.669833729216151,0.0306968992377216
688,gôn,4.669833729216151,0.0306968992377216
1933,thuyết_phục,4.669833729216151,0.0306968992377216
1835,sả,4.669833729216151,0.0306968992377216
1914,thks,4.669833729216151,0.0306968992377216
536,dùnthaays,4.669833729216151,0.0306968992377216
572,dời,4.669833729216151,0.0306968992377216
677,guj,4.669833729216151,0.0306968992377216
2046,tiêu_dùng,4.669833729216151,0.0306968992377216
1965,thù,4.669833729216151,0.0306968992377216
679,gà,4.669833729216151,0.0306968992377216
543,dơn,4.669833729216151,0.0306968992377216
504,dove,4.669833729216151,0.0306968992377216
1906,thieu,4.669833729216151,0.0306968992377216
2049,tiến_hành,4.669833729216151,0.0306968992377216
841,hđ,4.669833729216151,0.0306968992377216
1799,song,4.669833729216151,0.0306968992377216
1064,logo,4.669833729216151,0.0306968992377216
1425,nhà_phân_phối,4.669833729216151,0.0306968992377216
1420,nhug,4.669833729216151,0.0306968992377216
1411,nhiêm,4.669833729216151,0.0306968992377216
1387,ngờ_ngợ,4.669833729216151,0.0306968992377216
1384,ngồi,4.669833729216151,0.0306968992377216
1027,lac,4.669833729216151,0.0306968992377216
1029,lai_châu,4.669833729216151,0.0306968992377216
1031,laj,4.669833729216151,0.0306968992377216
1034,laooo,4.669833729216151,0.0306968992377216
1375,ngượ,4.669833729216151,0.0306968992377216
1039,lech,4.669833729216151,0.0306968992377216
1368,ngân,4.669833729216151,0.0306968992377216
1342,nghĩa_là,4.669833729216151,0.0306968992377216
1340,nghiên_cứu,4.669833729216151,0.0306968992377216
1339,nghi_ngờ,4.669833729216151,0.0306968992377216
1427,nhà_tắm,4.669833729216151,0.0306968992377216
1428,nhào,4.669833729216151,0.0306968992377216
1431,nhân,4.669833729216151,0.0306968992377216
1469,nhất_định,4.669833729216151,0.0306968992377216
1498,nijavan,4.669833729216151,0.0306968992377216
951,không_những,4.669833729216151,0.0306968992377216
960,khổng_lồ,4.669833729216151,0.0306968992377216
1484,nhẹ_tay,4.669833729216151,0.0306968992377216
965,kid,4.669833729216151,0.0306968992377216
968,kim_cương,4.669833729216151,0.0306968992377216
1460,nhưnh,4.669833729216151,0.0306968992377216
1434,nhân_viên_viên,4.669833729216151,0.0306968992377216
984,kjen,4.669833729216151,0.0306968992377216
1451,nhăn_nheo,4.669833729216151,0.0306968992377216
988,ktra,4.669833729216151,0.0306968992377216
1445,nhím,4.669833729216151,0.0306968992377216
1439,nhãn_mác,4.669833729216151,0.0306968992377216
1435,nhânnj,4.669833729216151,0.0306968992377216
1059,lo_ngại,4.669833729216151,0.0306968992377216
1065,loi,4.669833729216151,0.0306968992377216
946,khó_khăn,4.669833729216151,0.0306968992377216
1319,mừng,4.669833729216151,0.0306968992377216
1144,lốc,4.669833729216151,0.0306968992377216
1227,màn_hình,4.669833729216151,0.0306968992377216
1148,lộn,4.669833729216151,0.0306968992377216
1225,mà_còn,4.669833729216151,0.0306968992377216
1221,munich,4.669833729216151,0.0306968992377216
1156,lủng,4.669833729216151,0.0306968992377216
1158,lừa_bịp,4.669833729216151,0.0306968992377216
1160,lựa,4.669833729216151,0.0306968992377216
1215,mooney,4.669833729216151,0.0306968992377216
1214,mood,4.669833729216151,0.0306968992377216
1213,monv,4.669833729216151,0.0306968992377216
1169,marca,4.669833729216151,0.0306968992377216
1208,moj,4.669833729216151,0.0306968992377216
1180,mer,4.669833729216151,0.0306968992377216
1199,miệng,4.669833729216151,0.0306968992377216
1238,mãgiảm,4.669833729216151,0.0306968992377216
1131,lắp,4.669833729216151,0.0306968992377216
1125,lầm,4.669833729216151,0.0306968992377216
1085,làm_gì,4.669833729216151,0.0306968992377216
1313,mời,4.669833729216151,0.0306968992377216
1071,lua,4.669833729216151,0.0306968992377216
1308,một_tí,4.669833729216151,0.0306968992377216
1307,một_số,4.669833729216151,0.0306968992377216
1080,luẩn_quẩn,4.669833729216151,0.0306968992377216
1084,làm_chứng,4.669833729216151,0.0306968992377216
1088,làm_vậy,4.669833729216151,0.0306968992377216
1254,môp,4.669833729216151,0.0306968992377216
1097,lèo,4.669833729216151,0.0306968992377216
1098,lén,4.669833729216151,0.0306968992377216
1293,mịn_màng,4.669833729216151,0.0306968992377216
1286,mẹ_con,4.669833729216151,0.0306968992377216
1281,mặp,4.669833729216151,0.0306968992377216
1273,mập_mờ,4.669833729216151,0.0306968992377216
947,khó_tính,4.669833729216151,0.0306968992377216
1503,niềng,4.669833729216151,0.0306968992377216
1789,sinh_động,4.669833729216151,0.0306968992377216
826,hình_thức,4.669833729216151,0.0306968992377216
1718,ruốc,4.669833729216151,0.0306968992377216
775,hoàn_trả,4.669833729216151,0.0306968992377216
1716,rot,4.669833729216151,0.0306968992377216
782,hsau,4.669833729216151,0.0306968992377216
784,htrc,4.669833729216151,0.0306968992377216
1702,ra_bộ,4.669833729216151,0.0306968992377216
1699,qà,4.669833729216151,0.0306968992377216
1689,quán,4.669833729216151,0.0306968992377216
796,hà_mã,4.669833729216151,0.0306968992377216
1665,qay,4.669833729216151,0.0306968992377216
1662,ps,4.669833729216151,0.0306968992377216
809,hát,4.669833729216151,0.0306968992377216
1655,picnic,4.669833729216151,0.0306968992377216
817,hét,4.669833729216151,0.0306968992377216
819,hêt,4.669833729216151,0.0306968992377216
1719,ràn,4.669833729216151,0.0306968992377216
1732,rót,4.669833729216151,0.0306968992377216
768,hong,4.669833729216151,0.0306968992377216
1766,scooter,4.669833729216151,0.0306968992377216
1787,sinh_nhật,4.669833729216151,0.0306968992377216
1784,sim,4.669833729216151,0.0306968992377216
1773,set,4.669833729216151,0.0306968992377216
1772,seller,4.669833729216151,0.0306968992377216
1768,sdt,4.669833729216151,0.0306968992377216
737,hikid,4.669833729216151,0.0306968992377216
742,hiển_thị,4.669833729216151,0.0306968992377216
765,hold,4.669833729216151,0.0306968992377216
1756,rời,4.669833729216151,0.0306968992377216
1750,rỗ,4.669833729216151,0.0306968992377216
1749,rồi_đây,4.669833729216151,0.0306968992377216
1745,rẻ_tiền,4.669833729216151,0.0306968992377216
760,hoan,4.669833729216151,0.0306968992377216
761,hoay,4.669833729216151,0.0306968992377216
1642,phảm,4.669833729216151,0.0306968992377216
829,híc,4.669833729216151,0.0306968992377216
1504,nnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnnn,4.669833729216151,0.0306968992377216
1635,phân_vân,4.669833729216151,0.0306968992377216
895,hứa,4.669833729216151,0.0306968992377216
1551,nước_màu,4.669833729216151,0.0306968992377216
898,iiiiii,4.669833729216151,0.0306968992377216
1548,năng,4.669833729216151,0.0306968992377216
1543,nói_thẳng,4.669833729216151,0.0306968992377216
1542,nói_ngang,4.669833729216151,0.0306968992377216
1541,nói_cứng,4.669833729216151,0.0306968992377216
1536,nêu,4.669833729216151,0.0306968992377216
1530,nãn,4.669833729216151,0.0306968992377216
1523,nvc,4.669833729216151,0.0306968992377216
919,khiếu_nại,4.669833729216151,0.0306968992377216
933,khuyết_điểm,4.669833729216151,0.0306968992377216
934,khuyển,4.669833729216151,0.0306968992377216
1506,noel,4.669833729216151,0.0306968992377216
937,khác_nào,4.669833729216151,0.0306968992377216
894,hủ,4.669833729216151,0.0306968992377216
893,hụt_hẫng,4.669833729216151,0.0306968992377216
892,hụt,4.669833729216151,0.0306968992377216
849,hướng_dẫn,4.669833729216151,0.0306968992377216
1629,phát_hiện,4.669833729216151,0.0306968992377216
1628,phát,4.669833729216151,0.0306968992377216
1625,phuc,4.669833729216151,0.0306968992377216
495,dich,4.669833729216151,0.0306968992377216
1621,phiền_hà,4.669833729216151,0.0306968992377216
1620,phiên_bản,4.669833729216151,0.0306968992377216
1607,pamtet,4.669833729216151,0.0306968992377216
1553,nản,4.669833729216151,0.0306968992377216
1591,olive,4.669833729216151,0.0306968992377216
869,hết_sức,4.669833729216151,0.0306968992377216
1567,nỏng,4.669833729216151,0.0306968992377216
879,hồi_đáp,4.669833729216151,0.0306968992377216
1565,nếu_như,4.669833729216151,0.0306968992377216
884,hội_thoại,4.669833729216151,0.0306968992377216
2062,tiệm,4.669833729216151,0.0306968992377216
1192,mini,4.669833729216151,0.0306968992377216
2295,uy,4.669833729216151,0.0306968992377216
2181,tào,4.669833729216151,0.0306968992377216
2159,tt,4.669833729216151,0.0306968992377216
402,cáo,4.669833729216151,0.0306968992377216
2166,tuoi,4.669833729216151,0.0306968992377216
396,cá_hồi,4.669833729216151,0.0306968992377216
2402,xe_hơi,4.669833729216151,0.0306968992377216
239,chiết,4.669833729216151,0.0306968992377216
2179,tài_khoản,4.669833729216151,0.0306968992377216
391,cà_phê,4.669833729216151,0.0306968992377216
81,boppy,4.669833729216151,0.0306968992377216
388,cuộc_gọi,4.669833729216151,0.0306968992377216
194,bột_giặt,4.669833729216151,0.0306968992377216
80,book,4.669833729216151,0.0306968992377216
78,bong_bóng,4.669833729216151,0.0306968992377216
2186,tám,4.669833729216151,0.0306968992377216
250,chu,4.669833729216151,0.0306968992377216
2650,đời,4.669833729216151,0.0306968992377216
2386,vụ,4.669833729216151,0.0306968992377216
2648,đội_ngũ,4.669833729216151,0.0306968992377216
2380,vốn_dĩ,4.669833729216151,0.0306968992377216
2642,đồng_ý,4.669833729216151,0.0306968992377216
87,bui,4.669833729216151,0.0306968992377216
2148,trị_giá,4.669833729216151,0.0306968992377216
2410,xin_lỗi,4.669833729216151,0.0306968992377216
2303,vc,4.669833729216151,0.0306968992377216
22,auto,4.669833729216151,0.0306968992377216
25,ba_mẹ,4.669833729216151,0.0306968992377216
91,buồn_cười,4.669833729216151,0.0306968992377216
2445,xúc_xắc,4.669833729216151,0.0306968992377216
2137,trầy,4.669833729216151,0.0306968992377216
210,cach,4.669833729216151,0.0306968992377216
426,cơ_quan,4.669833729216151,0.0306968992377216
2436,xám,4.669833729216151,0.0306968992377216
2663,ơi_là,4.669833729216151,0.0306968992377216
424,cơ_bản,4.669833729216151,0.0306968992377216
2142,trắng_trợn,4.669833729216151,0.0306968992377216
2144,trẻ_con,4.669833729216151,0.0306968992377216
2434,xác_thực,4.669833729216151,0.0306968992377216
417,căn_cứ,4.669833729216151,0.0306968992377216
416,công_ty,4.669833729216151,0.0306968992377216
415,công_nhận,4.669833729216151,0.0306968992377216
413,công,4.669833729216151,0.0306968992377216
2426,xx,4.669833729216151,0.0306968992377216
2417,xoá,4.669833729216151,0.0306968992377216
2599,đậy,4.669833729216151,0.0306968992377216
372,con_nhỏ,4.669833729216151,0.0306968992377216
2603,đằng,4.669833729216151,0.0306968992377216
2638,đồi,4.669833729216151,0.0306968992377216
2330,vz,4.669833729216151,0.0306968992377216
295,chư,4.669833729216151,0.0306968992377216
2272,tội_nghiệp,4.669833729216151,0.0306968992377216
63,bj,4.669833729216151,0.0306968992377216
2282,tự,4.669833729216151,0.0306968992377216
2285,ubỉm,4.669833729216151,0.0306968992377216
300,chảo,4.669833729216151,0.0306968992377216
328,chỉnh,4.669833729216151,0.0306968992377216
307,chất_vấn,4.669833729216151,0.0306968992377216
2628,địu,4.669833729216151,0.0306968992377216
54,bij,4.669833729216151,0.0306968992377216
2292,up,4.669833729216151,0.0306968992377216
2540,đánh_đố,4.669833729216151,0.0306968992377216
310,chậm_chạp,4.669833729216151,0.0306968992377216
311,chậm_trễ,4.669833729216151,0.0306968992377216
2299,vali,4.669833729216151,0.0306968992377216
